year,quadkey,tile_x,tile_y,decoded_x,decoded_y,absolute_lon_difference,absolute_lat_difference,assignment_status,shapeISO
2021,1320322233013213,102.45570000000001,22.2001,102.45574951171875,22.2001204537101,4.951171874267857e-05,2.0453710099843647e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233013231,102.45570000000001,22.195,102.45574951171875,22.1950344069362,4.951171874267857e-05,3.4406936201492044e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233013233,102.45570000000001,22.1899,102.45574951171875,22.189948175955898,4.951171874267857e-05,4.817595589656776e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233013320,102.46119999999999,22.195,102.46124267578125,22.1950344069362,4.267578125904947e-05,3.4406936201492044e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233013322,102.46119999999999,22.1899,102.46124267578125,22.189948175955898,4.267578125904947e-05,4.817595589656776e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233130223,102.57660000000001,22.1493,102.57659912109375,22.149251700693373,8.789062633240974e-07,4.829930662708648e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233313013,102.6315,22.057599999999997,102.63153076171875,22.057641623615726,3.07617187473852e-05,4.162361572923601e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322233330222,102.5711,21.9863,102.57110595703125,21.986348271830796,5.957031248726707e-06,4.8271830795698634e-05,ASSIGNED_UNIQUE,VN-71
2021,1320322300032002,102.74689999999998,23.112599999999997,102.74688720703125,23.112575449747098,1.2792968732355803e-05,2.455025289904711e-05,OUTSIDE_VIETNAM,
2021,1320322300100200,102.8348,23.2186,102.83477783203125,23.218630877057016,2.2167968751318767e-05,3.087705701787513e-05,OUTSIDE_VIETNAM,
2021,1320322300100210,102.84580000000001,23.2186,102.84576416015625,23.218630877057016,3.583984376120952e-05,3.087705701787513e-05,OUTSIDE_VIETNAM,
2021,1320322300112003,102.92819999999999,23.193400000000004,102.92816162109375,23.193387206172904,3.837890623969997e-05,1.2793827099955024e-05,OUTSIDE_VIETNAM,
2021,1320322301302320,103.20830000000001,23.006400000000003,103.20831298828125,23.006436171834554,1.2988281241632649e-05,3.617183455162376e-05,OUTSIDE_VIETNAM,
2021,1320322303122311,103.2248,22.773599999999995,103.22479248046875,22.773649066580965,7.5195312518872015e-06,4.906658097070249e-05,OUTSIDE_VIETNAM,
2021,1320322303233321,103.16990000000001,22.601300000000002,103.16986083984375,22.60133321822119,3.91601562625965e-05,3.3218221187070185e-05,ASSIGNED_UNIQUE,VN-01
2021,1320322303233331,103.1808,22.601300000000002,103.18084716796875,22.60133321822119,4.7167968745043254e-05,3.3218221187070185e-05,ASSIGNED_UNIQUE,VN-01
2021,1320322303322220,103.1863,22.601300000000002,103.18634033203125,22.60133321822119,4.0332031247203304e-05,3.3218221187070185e-05,ASSIGNED_UNIQUE,VN-01
2021,1320322303322303,103.21380000000002,22.6064,103.21380615234375,22.60640442085196,6.152343729581844e-06,4.420851958286676e-06,ASSIGNED_UNIQUE,VN-01
2021,1320322310312331,103.66420000000001,23.006400000000003,103.66424560546875,23.006436171834554,4.560546874188276e-05,3.617183455162376e-05,OUTSIDE_VIETNAM,
2021,1320322310331013,103.68619999999999,22.991300000000003,103.68621826171875,22.991266590272026,1.8261718764733814e-05,3.3409727976163595e-05,OUTSIDE_VIETNAM,
2021,1320322310331031,103.68619999999999,22.9862,103.68621826171875,22.986209684312332,1.8261718764733814e-05,9.68431233161482e-06,OUTSIDE_VIETNAM,
2021,1320322311221311,103.7961,22.976099999999995,103.79608154296875,22.97609530442848,1.845703124558895e-05,4.6955715156116185e-06,OUTSIDE_VIETNAM,
2021,1320322312202222,103.36210000000001,22.677400000000002,103.36212158203125,22.677381619369157,2.1582031237699084e-05,1.8380630844916368e-05,ASSIGNED_UNIQUE,VN-01
2021,1320322312222102,103.38409999999999,22.6267,103.38409423828125,22.626687362153042,5.7617187394498615e-06,1.2637846957375132e-05,ASSIGNED_UNIQUE,VN-01
2021,1320322312222322,103.38409999999999,22.596300000000003,103.38409423828125,22.59626182873389,5.7617187394498615e-06,3.817126611238564e-05,ASSIGNED_UNIQUE,VN-01
2022,1320322033210212,102.40630000000002,23.375,102.40631103515625,23.375035009742792,1.1035156234129317e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322033210322,102.4173,23.364900000000002,102.41729736328125,23.36494997255115,2.636718747339728e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322033210323,102.42280000000001,23.364900000000002,102.42279052734375,23.36494997255115,9.472656259390533e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322033210332,102.4283,23.364900000000002,102.42828369140625,23.36494997255115,1.6308593743019628e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322033220333,102.3459,23.284200000000002,102.34588623046875,23.28424208652419,1.3769531250318323e-05,4.20865241892443e-05,OUTSIDE_VIETNAM,
2022,1320322033221222,102.35139999999998,23.284200000000002,102.35137939453125,23.28424208652419,2.060546873394742e-05,4.20865241892443e-05,OUTSIDE_VIETNAM,
2022,1320322122312013,102.93910000000001,23.354900000000004,102.93914794921875,23.354864168418857,4.7949218739518074e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322123211023,103.14789999999998,23.385099999999998,103.14788818359375,23.38511927973968,1.1816406228604137e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322123211030,103.1534,23.3902,103.15338134765625,23.390161126960717,1.8652343754865797e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2022,1320322123211032,103.1534,23.385099999999998,103.15338134765625,23.38511927973968,1.8652343754865797e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322123211201,103.14789999999998,23.3801,103.14788818359375,23.38007724065646,1.1816406228604137e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123211203,103.14789999999998,23.375,103.14788818359375,23.375035009742792,1.1816406228604137e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322123211210,103.1534,23.3801,103.15338134765625,23.38007724065646,1.8652343754865797e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123211211,103.15889999999999,23.3801,103.15887451171875,23.38007724065646,2.5488281238494892e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123211213,103.15889999999999,23.375,103.15887451171875,23.375035009742792,2.5488281238494892e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322123211222,103.1424,23.364900000000002,103.14239501953125,23.36494997255115,4.980468744975042e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322123211223,103.14789999999998,23.364900000000002,103.14788818359375,23.36494997255115,1.1816406228604137e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322123211230,103.1534,23.369999999999997,103.15338134765625,23.369992587030435,1.8652343754865797e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322123211231,103.15889999999999,23.369999999999997,103.15887451171875,23.369992587030435,2.5488281238494892e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322123211232,103.1534,23.364900000000002,103.15338134765625,23.36494997255115,1.8652343754865797e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322123211233,103.15889999999999,23.364900000000002,103.15887451171875,23.36494997255115,2.5488281238494892e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322123211300,103.16439999999997,23.3801,103.16436767578125,23.38007724065646,3.232421872212399e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123211302,103.16439999999997,23.375,103.16436767578125,23.375035009742792,3.232421872212399e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322123213001,103.14789999999998,23.359900000000003,103.14788818359375,23.359907166336694,1.1816406228604137e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322123213003,103.14789999999998,23.354900000000004,103.14788818359375,23.354864168418857,1.1816406228604137e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322123213010,103.1534,23.359900000000003,103.15338134765625,23.359907166336694,1.8652343754865797e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322123213011,103.15889999999999,23.359900000000003,103.15887451171875,23.359907166336694,2.5488281238494892e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322123213012,103.1534,23.354900000000004,103.15338134765625,23.354864168418857,1.8652343754865797e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322123213013,103.15889999999999,23.354900000000004,103.15887451171875,23.354864168418857,2.5488281238494892e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322123213030,103.1534,23.3498,103.15338134765625,23.349820978829413,1.8652343754865797e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322123213031,103.15889999999999,23.3498,103.15887451171875,23.349820978829413,2.5488281238494892e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322123213032,103.1534,23.3448,103.15338134765625,23.34477759760015,1.8652343754865797e-05,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2022,1320322123213033,103.15889999999999,23.3448,103.15887451171875,23.34477759760015,2.5488281238494892e-05,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2022,1320322123223131,103.09299999999999,23.269099999999998,103.09295654296875,23.26910390402151,4.345703123931344e-05,3.904021511402789e-06,OUTSIDE_VIETNAM,
2022,1320322123232020,103.0984,23.269099999999998,103.09844970703125,23.26910390402151,4.9707031251955414e-05,3.904021511402789e-06,OUTSIDE_VIETNAM,
2022,1320322123233231,103.15889999999999,23.248900000000003,103.15887451171875,23.24891698501049,2.5488281238494892e-05,1.6985010486081364e-05,OUTSIDE_VIETNAM,
2022,1320322123311033,103.3347,23.385099999999998,103.33465576171875,23.38511927973968,4.423828124799911e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322123311130,103.3511,23.3902,103.35113525390625,23.390161126960717,3.525390624758984e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2022,1320322123311131,103.3566,23.3902,103.35662841796875,23.390161126960717,2.841796874974989e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2022,1320322123311132,103.3511,23.385099999999998,103.35113525390625,23.38511927973968,3.525390624758984e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322123311133,103.3566,23.385099999999998,103.35662841796875,23.38511927973968,2.841796874974989e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322123311300,103.3401,23.3801,103.34014892578125,23.38007724065646,4.892578124326974e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123311301,103.34560000000002,23.3801,103.34564208984375,23.38007724065646,4.2089843731218934e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123311311,103.3566,23.3801,103.35662841796875,23.38007724065646,2.841796874974989e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322123311313,103.3566,23.375,103.35662841796875,23.375035009742792,2.841796874974989e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322123311320,103.3401,23.369999999999997,103.34014892578125,23.369992587030435,4.892578124326974e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322123311321,103.34560000000002,23.369999999999997,103.34564208984375,23.369992587030435,4.2089843731218934e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322123311330,103.3511,23.369999999999997,103.35113525390625,23.369992587030435,3.525390624758984e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322123311333,103.3566,23.364900000000002,103.35662841796875,23.36494997255115,2.841796874974989e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322123313031,103.3347,23.3498,103.33465576171875,23.349820978829413,4.423828124799911e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322123313111,103.3566,23.359900000000003,103.35662841796875,23.359907166336694,2.841796874974989e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322123313122,103.3401,23.3448,103.34014892578125,23.34477759760015,4.892578124326974e-05,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2022,1320322132200020,103.36210000000001,23.3902,103.36212158203125,23.390161126960717,2.1582031237699084e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2022,1320322132200023,103.3676,23.385099999999998,103.36761474609375,23.38511927973968,1.4746093754069989e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322132200120,103.38409999999999,23.3902,103.38409423828125,23.390161126960717,5.7617187394498615e-06,3.887303928351571e-05,OUTSIDE_VIETNAM,
2022,1320322132200132,103.3951,23.385099999999998,103.39508056640625,23.38511927973968,1.9433593749340616e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2022,1320322132200200,103.36210000000001,23.3801,103.36212158203125,23.38007724065646,2.1582031237699084e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132200201,103.3676,23.3801,103.36761474609375,23.38007724065646,1.4746093754069989e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132200202,103.36210000000001,23.375,103.36212158203125,23.375035009742792,2.1582031237699084e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322132200203,103.3676,23.375,103.36761474609375,23.375035009742792,1.4746093754069989e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322132200210,103.37310000000002,23.3801,103.37310791015625,23.38007724065646,7.91015622780833e-06,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132200211,103.3786,23.3801,103.37860107421875,23.38007724065646,1.074218744179234e-06,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132200212,103.37310000000002,23.375,103.37310791015625,23.375035009742792,7.91015622780833e-06,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322132200213,103.3786,23.375,103.37860107421875,23.375035009742792,1.074218744179234e-06,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322132200220,103.36210000000001,23.369999999999997,103.36212158203125,23.369992587030435,2.1582031237699084e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132200221,103.3676,23.369999999999997,103.36761474609375,23.369992587030435,1.4746093754069989e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132200222,103.36210000000001,23.364900000000002,103.36212158203125,23.36494997255115,2.1582031237699084e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132200223,103.3676,23.364900000000002,103.36761474609375,23.36494997255115,1.4746093754069989e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132200231,103.3786,23.369999999999997,103.37860107421875,23.369992587030435,1.074218744179234e-06,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132200233,103.3786,23.364900000000002,103.37860107421875,23.36494997255115,1.074218744179234e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132200300,103.38409999999999,23.3801,103.38409423828125,23.38007724065646,5.7617187394498615e-06,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132200302,103.38409999999999,23.375,103.38409423828125,23.375035009742792,5.7617187394498615e-06,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322132200310,103.3951,23.3801,103.39508056640625,23.38007724065646,1.9433593749340616e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132200320,103.38409999999999,23.369999999999997,103.38409423828125,23.369992587030435,5.7617187394498615e-06,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132200322,103.38409999999999,23.364900000000002,103.38409423828125,23.36494997255115,5.7617187394498615e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132200323,103.38960000000002,23.364900000000002,103.38958740234375,23.36494997255115,1.2597656265711521e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132200331,103.40060000000001,23.369999999999997,103.40057373046875,23.369992587030435,2.626953126139142e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132201200,103.40610000000001,23.3801,103.40606689453125,23.38007724065646,3.310546875923137e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132201202,103.40610000000001,23.375,103.40606689453125,23.375035009742792,3.310546875923137e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2022,1320322132201220,103.40610000000001,23.369999999999997,103.40606689453125,23.369992587030435,3.310546875923137e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132201221,103.41159999999999,23.369999999999997,103.41156005859375,23.369992587030435,3.9941406242860467e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2022,1320322132201223,103.41159999999999,23.364900000000002,103.41156005859375,23.36494997255115,3.9941406242860467e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132201233,103.42249999999999,23.364900000000002,103.42254638671875,23.36494997255115,4.638671876477929e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2022,1320322132201311,103.44450000000002,23.3801,103.44451904296875,23.38007724065646,1.9042968730786924e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2022,1320322132202001,103.3676,23.359900000000003,103.36761474609375,23.359907166336694,1.4746093754069989e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322132202011,103.3786,23.359900000000003,103.37860107421875,23.359907166336694,1.074218744179234e-06,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322132202012,103.37310000000002,23.354900000000004,103.37310791015625,23.354864168418857,7.91015622780833e-06,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322132202013,103.3786,23.354900000000004,103.37860107421875,23.354864168418857,1.074218744179234e-06,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322132202021,103.3676,23.3498,103.36761474609375,23.349820978829413,1.4746093754069989e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322132202030,103.37310000000002,23.3498,103.37310791015625,23.349820978829413,7.91015622780833e-06,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322132202031,103.3786,23.3498,103.37860107421875,23.349820978829413,1.074218744179234e-06,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322132202100,103.38409999999999,23.359900000000003,103.38409423828125,23.359907166336694,5.7617187394498615e-06,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322132202101,103.38960000000002,23.359900000000003,103.38958740234375,23.359907166336694,1.2597656265711521e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322132202102,103.38409999999999,23.354900000000004,103.38409423828125,23.354864168418857,5.7617187394498615e-06,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322132202103,103.38960000000002,23.354900000000004,103.38958740234375,23.354864168418857,1.2597656265711521e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322132202111,103.40060000000001,23.359900000000003,103.40057373046875,23.359907166336694,2.626953126139142e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2022,1320322132202112,103.3951,23.354900000000004,103.39508056640625,23.354864168418857,1.9433593749340616e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322132202113,103.40060000000001,23.354900000000004,103.40057373046875,23.354864168418857,2.626953126139142e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2022,1320322132202121,103.38960000000002,23.3498,103.38958740234375,23.349820978829413,1.2597656265711521e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2022,1320322132202122,103.38409999999999,23.3448,103.38409423828125,23.34477759760015,5.7617187394498615e-06,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2023,1320322033210332,102.4283,23.364900000000002,102.42828369140625,23.36494997255115,1.6308593743019628e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322033222111,102.3459,23.2792,102.34588623046875,23.27919621687336,1.3769531250318323e-05,3.7831266403998143e-06,OUTSIDE_VIETNAM,
2023,1320322122222111,102.69739999999999,23.2792,102.69744873046875,23.27919621687336,4.87304687624146e-05,3.7831266403998143e-06,OUTSIDE_VIETNAM,
2023,1320322122222113,102.69739999999999,23.2742,102.69744873046875,23.274150156028494,4.87304687624146e-05,4.984397150664677e-05,OUTSIDE_VIETNAM,
2023,1320322122223311,102.7414,23.259,102.74139404296875,23.259010826648783,5.957031248726707e-06,1.0826648782824577e-05,OUTSIDE_VIETNAM,
2023,1320322122230200,102.74689999999998,23.2994,102.74688720703125,23.29937854799373,1.2792968732355803e-05,2.1452006269129242e-05,OUTSIDE_VIETNAM,
2023,1320322123211021,103.14789999999998,23.3902,103.14788818359375,23.390161126960717,1.1816406228604137e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2023,1320322123211023,103.14789999999998,23.385099999999998,103.14788818359375,23.38511927973968,1.1816406228604137e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322123211030,103.1534,23.3902,103.15338134765625,23.390161126960717,1.8652343754865797e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2023,1320322123211032,103.1534,23.385099999999998,103.15338134765625,23.38511927973968,1.8652343754865797e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322123211201,103.14789999999998,23.3801,103.14788818359375,23.38007724065646,1.1816406228604137e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322123211203,103.14789999999998,23.375,103.14788818359375,23.375035009742792,1.1816406228604137e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322123211210,103.1534,23.3801,103.15338134765625,23.38007724065646,1.8652343754865797e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322123211211,103.15889999999999,23.3801,103.15887451171875,23.38007724065646,2.5488281238494892e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322123211212,103.1534,23.375,103.15338134765625,23.375035009742792,1.8652343754865797e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322123211213,103.15889999999999,23.375,103.15887451171875,23.375035009742792,2.5488281238494892e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322123211221,103.14789999999998,23.369999999999997,103.14788818359375,23.369992587030435,1.1816406228604137e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322123211222,103.1424,23.364900000000002,103.14239501953125,23.36494997255115,4.980468744975042e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322123211223,103.14789999999998,23.364900000000002,103.14788818359375,23.36494997255115,1.1816406228604137e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322123211230,103.1534,23.369999999999997,103.15338134765625,23.369992587030435,1.8652343754865797e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322123211232,103.1534,23.364900000000002,103.15338134765625,23.36494997255115,1.8652343754865797e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322123211233,103.15889999999999,23.364900000000002,103.15887451171875,23.36494997255115,2.5488281238494892e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322123211302,103.16439999999997,23.375,103.16436767578125,23.375035009742792,3.232421872212399e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322123211320,103.16439999999997,23.369999999999997,103.16436767578125,23.369992587030435,3.232421872212399e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322123211322,103.16439999999997,23.364900000000002,103.16436767578125,23.36494997255115,3.232421872212399e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322123213001,103.14789999999998,23.359900000000003,103.14788818359375,23.359907166336694,1.1816406228604137e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322123213010,103.1534,23.359900000000003,103.15338134765625,23.359907166336694,1.8652343754865797e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322123213011,103.15889999999999,23.359900000000003,103.15887451171875,23.359907166336694,2.5488281238494892e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322123213012,103.1534,23.354900000000004,103.15338134765625,23.354864168418857,1.8652343754865797e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322123213013,103.15889999999999,23.354900000000004,103.15887451171875,23.354864168418857,2.5488281238494892e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322123213030,103.1534,23.3498,103.15338134765625,23.349820978829413,1.8652343754865797e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322123213032,103.1534,23.3448,103.15338134765625,23.34477759760015,1.8652343754865797e-05,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2023,1320322123230232,103.10939999999998,23.284200000000002,103.10943603515625,23.28424208652419,3.603515627048637e-05,4.20865241892443e-05,OUTSIDE_VIETNAM,
2023,1320322123310123,103.30170000000001,23.385099999999998,103.30169677734375,23.38511927973968,3.222656260959411e-06,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322123310301,103.30170000000001,23.3801,103.30169677734375,23.38007724065646,3.222656260959411e-06,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322123311033,103.3347,23.385099999999998,103.33465576171875,23.38511927973968,4.423828124799911e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322123311130,103.3511,23.3902,103.35113525390625,23.390161126960717,3.525390624758984e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2023,1320322123311131,103.3566,23.3902,103.35662841796875,23.390161126960717,2.841796874974989e-05,3.887303928351571e-05,OUTSIDE_VIETNAM,
2023,1320322123311132,103.3511,23.385099999999998,103.35113525390625,23.38511927973968,3.525390624758984e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322123311300,103.3401,23.3801,103.34014892578125,23.38007724065646,4.892578124326974e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322123311302,103.3401,23.375,103.34014892578125,23.375035009742792,4.892578124326974e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322123311311,103.3566,23.3801,103.35662841796875,23.38007724065646,2.841796874974989e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322123311321,103.34560000000002,23.369999999999997,103.34564208984375,23.369992587030435,4.2089843731218934e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322123311330,103.3511,23.369999999999997,103.35113525390625,23.369992587030435,3.525390624758984e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322123311331,103.3566,23.369999999999997,103.35662841796875,23.369992587030435,2.841796874974989e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322123313031,103.3347,23.3498,103.33465576171875,23.349820978829413,4.423828124799911e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322123313110,103.3511,23.359900000000003,103.35113525390625,23.359907166336694,3.525390624758984e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322123313111,103.3566,23.359900000000003,103.35662841796875,23.359907166336694,2.841796874974989e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322123313120,103.3401,23.3498,103.34014892578125,23.349820978829413,4.892578124326974e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322132200023,103.3676,23.385099999999998,103.36761474609375,23.38511927973968,1.4746093754069989e-05,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322132200030,103.37310000000002,23.3902,103.37310791015625,23.390161126960717,7.91015622780833e-06,3.887303928351571e-05,OUTSIDE_VIETNAM,
